"Region";"TaxonName";"scientificName";"Family";"Order";"Class";"Phylum";"Taxonomy";"OrigName";"Island";"PresentStatus";"FirstRecord";"FirstRecord_orig";"Source";"time_lag";"griis_first_observed"
"Lithuania";"Dikerogammarus villosus";"Dikerogammarus villosus (Sowinsky, 1894)";"Gammaridae";"Amphipoda";"Malacostraca";"Arthropoda";"GBIF";"Dikerogammarus villosus";"";"";2015;"2015";"AquaNIS (2020)";NA;NA
"Lithuania";"Evadne anonyx";"Evadne anonyx Sars, 1897";"Podonidae";"Onychopoda";"Branchiopoda";"Arthropoda";"GBIF";"Evadne anonyx";"";"";2011;"2011";"AquaNIS (2020)";NA;NA
"Lithuania";"Rangia cuneata";"Rangia cuneata (G.B.Sowerby I, 1832)";"Mactridae";"Venerida";"Bivalvia";"Mollusca";"GBIF";"Rangia cuneata";"";"";2013;"2013";"AquaNIS (2020)";NA;NA
"Luxembourg";"Castor canadensis";"Castor canadensis Kuhl, 1820";"Castoridae";"Rodentia";"Mammalia";"Chordata";"GBIF";"Castor canadensis Kuhl 1820";"";"casual";2010;"2010";"Piero Genovesi";NA;NA
"Malta";"Achelia sawayai";"Achelia sawayai Marcus, 1940";"Ammotheidae";"Pantopoda";"Pycnogonida";"Arthropoda";"GBIF";"Achelia sawayai s.l. Marcus, 1940";"yes";"";2016;"2016";"Zenetos et al. (2020)";NA;NA
"Malta";"Epinephelus malabaricus";"Epinephelus malabaricus (Bloch & Schneider, 1801)";"Serranidae";"Perciformes";"Actinopterygii";"Chordata";"GBIF";"Epinephelus malabaricus";"yes";"";2011;"2011";"FishBase";NA;NA
"Malta";"Pontinus kuhlii";"Pontinus kuhlii (Bowdich, 1825)";"Scorpaenidae";"Scorpaeniformes";"Actinopterygii";"Chordata";"GBIF";"Pontinus kuhlii";"yes";"established";2013;"2013";"FishBase";NA;NA
"Malta";"Protopulvinaria pyriformis";"Protopulvinaria pyriformis (Cockerell, 1894)";"Coccidae";"Hemiptera";"Insecta";"Arthropoda";"GBIF";"Protopulvinaria pyriformis (Cockerell, 1894)";"yes";"established";2011;"2011";"DAISIE";NA;NA
"Malta";"Trichopoda pennipes";"";"Tachinidae";"Diptera";"Insecta";"Arthropoda";"";"";"";"";2016;"2016";"Darmanin and Ceretti 2019";NA;NA
"Moldova";"Leptoglossus occidentalis";"Leptoglossus occidentalis Heidemann, 1910";"Coreidae";"Hemiptera";"Insecta";"Arthropoda";"GBIF";"Leptoglossus occidentalis (Heidemann, 1910)";"";"alien";2010;"2010";"Roques et al. (2010); Roques et al. (2016)";NA;NA
"Montenegro";"Aleurocanthus spiniferus";"Aleurocanthus spiniferus (Quaintance, 1903)";"Aleyrodidae";"Hemiptera";"Insecta";"Arthropoda";"GBIF";"Aleurocanthus spiniferus (Quaintance, 1903)";"";"alien";2013;"2013";"Roques et al. (2010); Roques et al. (2016)";NA;NA
"Montenegro";"Drosophila suzukii";"Drosophila suzukii (Matsumura, 1931)";"Drosophilidae";"Diptera";"Insecta";"Arthropoda";"GBIF";"Drosophila suzukii";"";"";2014;"2014";"To?evski et al. 2014";NA;NA
"Netherlands";"Aedes aegypti";"Aedes aegypti (Linnaeus, 1762)";"Culicidae";"Diptera";"Insecta";"Arthropoda";"GBIF";"Aedes aegypti";"";"casual";2010;"2010";"NOBANIS";NA;NA
"Netherlands";"Ammothea hilgendorfi";"Ammothea hilgendorfi (B�hm, 1879)";"Ammotheidae";"Pantopoda";"Pycnogonida";"Arthropoda";"GBIF";"Ammothea hilgendorfi";"";"";2013;"2013";"AquaNIS (2020)";NA;NA
"Netherlands";"Anoplophora glabripennis";"Anoplophora glabripennis (Motschulsky, 1854)";"Cerambycidae";"Coleoptera";"Insecta";"Arthropoda";"GBIF";"Anoplophora glabripennis (Motschulsky, 1853)";"";"alien";2012;"2012";"Roques et al. (2010); Roques et al. (2016)";NA;NA
"Netherlands";"Anthonomus eugenii";"Anthonomus eugenii S.Schenkling & Marshall G.A.K., 1934";"Curculionidae";"Coleoptera";"Insecta";"Arthropoda";"GBIF";"Anthonomus eugenii";"";"alien";2012;"2012";"Roques et al. (2010); Roques et al. (2016)";NA;NA
"Netherlands";"Biflustra grandicella";"Biflustra grandicella (Canu & Bassler, 1929)";"Membraniporidae";"Cheilostomatida";"Gymnolaemata";"Bryozoa";"GBIF";"Biflustra grandicella";"";"";2016;"2016";"AquaNIS (2020)";NA;NA
"Netherlands";"Blackfordia virginica";"Blackfordia virginica Mayer, 1910";"Blackfordiidae";"Leptothecata";"Hydrozoa";"Cnidaria";"GBIF";"Blackfordia virginica";"";"";2014;"2014";"AquaNIS (2020)";NA;NA
"Netherlands";"Boccardia proboscidea";"Boccardia proboscidea Hartman, 1940";"Spionidae";"Spionida";"Polychaeta";"Annelida";"GBIF";"Boccardia proboscidea";"";"";2013;"2013";"AquaNIS (2020)";NA;NA
"Netherlands";"Caulacanthus okamurae";"Caulacanthus okamurae Yamada, 1933";"Caulacanthaceae";"Gigartinales";"Florideophyceae";"Rhodophyta";"GBIF";"Caulacanthus okamurae";"";"";2018;"2018";"AquaNIS (2020)";NA;NA
"Netherlands";"Ceramium botryocarpum";"Ceramium botryocarpum A.W.Griffiths ex Harv.";"Ceramiaceae";"Ceramiales";"Florideophyceae";"Rhodophyta";"GBIF";"Ceramium botryocarpum";"";"";2011;"2011";"AquaNIS (2020)";NA;NA
"Netherlands";"Ceramium tenuicorne";"Ceramium tenuicorne (K�tzing) Waern";"Ceramiaceae";"Ceramiales";"Florideophyceae";"Rhodophyta";"GBIF";"Ceramium tenuicorne";"";"";2011;"2011";"AquaNIS (2020)";NA;NA
"Netherlands";"Cryptostroma corticale";"Cryptostroma corticale (Ellis & Everh.) P.H.Greg. & S.Waller, 1952";"Graphostromataceae";"Xylariales";"Sordariomycetes";"Ascomycota";"GBIF";"Cryptostroma corticale";"";"";2013;"2013";"EPPO 2020; Braun et al. 2021";NA;NA
"Netherlands";"Drosophila suzukii";"Drosophila suzukii (Matsumura, 1931)";"Drosophilidae";"Diptera";"Insecta";"Arthropoda";"GBIF";"Drosophila suzukii";"";"";2012;"2012";"CABI ISC";NA;NA
"Netherlands";"Dryocosmus kuriphilus";"Dryocosmus kuriphilus Yasumatsu, 1951";"Cynipidae";"Hymenoptera";"Insecta";"Arthropoda";"GBIF";"Dryocosmus kuriphilus (Yasumatsu 1951)";"";"alien";2010;"2010";"DAISIE";NA;NA
"Netherlands";"Eurytemora carolleeae";"Eurytemora carolleeae Alekseev & Souissi, 2011";"Temoridae";"Calanoida";"Hexanauplia";"Arthropoda";"GBIF";"Eurytemora carolleeae";"";"";2011;"2011";"AquaNIS (2020)";NA;NA
"Netherlands";"Eusarsiella zostericola";"Eusarsiella zostericola (Cushman, 1906)";"Sarsiellidae";"Myodocopida";"Ostracoda";"Arthropoda";"GBIF";"Eusarsiella zostericola";"";"";2012;"2012";"AquaNIS (2020)";NA;NA
"Netherlands";"Gelidium vagum";"Gelidium vagum Okamura";"Gelidiaceae";"Gelidiales";"Florideophyceae";"Rhodophyta";"GBIF";"Gelidium vagum";"";"";2010;"2010";"AquaNIS (2020)";NA;NA
"Netherlands";"Gobiosoma bosc";"Gobiosoma bosc (Lacep�de, 1800)";"Gobiidae";"Perciformes";"Actinopterygii";"Chordata";"GBIF";"Gobiosoma bosc";"";"";2017;"2017";"AquaNIS (2020)";NA;NA
"Netherlands";"Haliclystus salpinx";"Haliclystus salpinx James-Clark, 1863";"Haliclystidae";"Stauromedusae";"Staurozoa";"Cnidaria";"GBIF";"Haliclystus salpinx";"";"";2010;"2010";"AquaNIS (2020)";NA;NA
"Netherlands";"Homarus americanus";"Homarus americanus H.Milne Edwards, 1837";"Nephropidae";"Decapoda";"Malacostraca";"Arthropoda";"GBIF";"Homarus americanus";"";"";2010;"2010";"AquaNIS (2020)";NA;NA
"Netherlands";"Leptoglossus occidentalis";"Leptoglossus occidentalis Heidemann, 1910";"Coreidae";"Hemiptera";"Insecta";"Arthropoda";"GBIF";"Leptoglossus occidentalis (Heidemann, 1910)";"";"alien";2010;"2010";"Roques et al. (2010); Roques et al. (2016)";NA;NA
"Netherlands";"Misgurnus fossilis";"Misgurnus fossilis (Linnaeus, 1758)";"Cobitidae";"Cypriniformes";"Actinopterygii";"Chordata";"GBIF";"Misgurnus fossilis";"";"";2012;"2012";"Zierits et al. (2016)";NA;NA
"Netherlands";"Monocorophium uenoi";"Monocorophium uenoi (Stephensen, 1932)";"Corophiidae";"Amphipoda";"Malacostraca";"Arthropoda";"GBIF";"Monocorophium uenoi";"";"";2013;"2013";"AquaNIS (2020)";NA;NA
"Netherlands";"Mulinia lateralis";"Mulinia lateralis (Say, 1822)";"Mactridae";"Venerida";"Bivalvia";"Mollusca";"GBIF";"Mulinia lateralis";"";"";2018;"2018";"AquaNIS (2020)";NA;NA
"Netherlands";"Polydora websteri";"Polydora websteri Hartman, 1943";"Spionidae";"Spionida";"Polychaeta";"Annelida";"GBIF";"Polydora websteri";"";"";2017;"2017";"AquaNIS (2020)";NA;NA
"Netherlands";"Pseudodiaptomus marinus";"Pseudodiaptomus marinus Sato, 1913";"Pseudodiaptomidae";"Calanoida";"Hexanauplia";"Arthropoda";"GBIF";"Pseudodiaptomus marinus";"";"";2011;"2011";"AquaNIS (2020)";NA;NA
"Netherlands";"Thrips setosus";"Thrips setosus (Moulton, 1928)";"Thripidae";"Thysanoptera";"Insecta";"Arthropoda";"GBIF";"Thrips setosus";"";"alien";2014;"2014";"Roques et al. (2010); Roques et al. (2016)";NA;NA
"Netherlands";"Tridentiger barbatus";"Tridentiger barbatus (G�nther, 1861)";"Gobiidae";"Perciformes";"Actinopterygii";"Chordata";"GBIF";"Tridentiger barbatus";"";"";2016;"2016";"AquaNIS (2020)";NA;NA
"Netherlands";"Ulvaria splendens";"Ulvaria splendens (Rupr.) K.L.Vinogr.";"Ulvaceae";"Ulvales";"Ulvophyceae";"Chlorophyta";"GBIF";"Ulvaria splendens";"";"";2018;"2018";"AquaNIS (2020)";NA;NA
"Netherlands";"Yoldia limatula";"Yoldia limatula (Say, 1831)";"Yoldiidae";"Nuculanida";"Bivalvia";"Mollusca";"GBIF";"Yoldia limatula";"";"";2019;"2019";"AquaNIS (2020)";NA;NA
"Netherlands";"Zeuxo holdichi";"Zeuxo holdichi Bamber, 1990";"Tanaididae";"Tanaidacea";"Malacostraca";"Arthropoda";"GBIF";"Zeuxo holdichi";"";"";2012;"2012";"AquaNIS (2020)";NA;NA
"New Zealand";"Acizzia solanicola";"Acizzia solanicola Kent & Taylor, 2010";"Psyllidae";"Hemiptera";"Insecta";"Arthropoda";"GBIF";"Acizzia solanicola Kent & Taylor, 2010";"yes";"";2012;"2012";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Acizzia solanicola";"Acizzia solanicola Kent & Taylor, 2010";"Psyllidae";"Hemiptera";"Insecta";"Arthropoda";"GBIF";"Acizzia solanicola";"";"";2012;"2012";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Aridelus rufotestaceus";"Aridelus rufotestaceus Tobias, 1986";"Braconidae";"Hymenoptera";"Insecta";"Arthropoda";"GBIF";"Aridelus rufotestaceus";"";"";2013;"2013";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Aridelus rufotestaceus";"Aridelus rufotestaceus Tobias, 1986";"Braconidae";"Hymenoptera";"Insecta";"Arthropoda";"GBIF";"Aridelus rufotestaceus Tobias, 1986";"yes";"";2013;"2013";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Austropsocus viridis";"Austropsocus viridis (Enderlein, 1903)";"Pseudocaeciliidae";"Psocodea";"Insecta";"Arthropoda";"GBIF";"Austropsocus viridis (Enderlein, 1903)";"yes";"";2011;"2011";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Austropsocus viridis";"Austropsocus viridis (Enderlein, 1903)";"Pseudocaeciliidae";"Psocodea";"Insecta";"Arthropoda";"GBIF";"Austropsocus viridis";"";"";2011;"2011";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Blaste lignicola";"Blaste lignicola (Enderlein, 1906)";"Psocidae";"Psocodea";"Insecta";"Arthropoda";"GBIF";"Blaste lignicola (Enderlein, 1906)";"yes";"";2011;"2011";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Blaste lignicola";"Blaste lignicola (Enderlein, 1906)";"Psocidae";"Psocodea";"Insecta";"Arthropoda";"GBIF";"Blaste lignicola";"";"";2011;"2011";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Cartomothrips browni";"Cartomothrips browni Stannard, 1962";"Phlaeothripidae";"Thysanoptera";"Insecta";"Arthropoda";"GBIF";"Cartomothrips browni Stannard, 1962";"yes";"";2011;"2011";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Cartomothrips browni";"Cartomothrips browni Stannard, 1962";"Phlaeothripidae";"Thysanoptera";"Insecta";"Arthropoda";"GBIF";"Cartomothrips browni";"";"";2011;"2011";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Casuarinicola australis";"Casuarinicola australis Taylor, 2010";"Triozidae";"Hemiptera";"Insecta";"Arthropoda";"GBIF";"Casuarinicola australis Taylor, 2010";"yes";"";2013;"2013";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Casuarinicola australis";"Casuarinicola australis Taylor, 2010";"Triozidae";"Hemiptera";"Insecta";"Arthropoda";"GBIF";"Casuarinicola australis";"";"";2013;"2013";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Cheilanthes viridis";"Cheilanthes viridis (Forssk.) Sw. 1806";"Pteridaceae";"Polypodiales";"Polypodiopsida";"Tracheophyta";"GBIF";"Cheilanthes viridis";"";"";2010;"2010";"Jones et al. (2019)";NA;NA
"New Zealand";"Cheilanthes viridis";"Cheilanthes viridis";"Pteridaceae";"Polypodiales";"Polypodiopsida";"Tracheophyta";"TPL";"Cheilanthes viridis";"yes";"established";2010;"2010";"Jones et al. (2019)";NA;NA
"New Zealand";"Cheiloneurus flaccus";"Cheiloneurus flaccus (Walker, 1847)";"Encyrtidae";"Hymenoptera";"Insecta";"Arthropoda";"GBIF";"Cheiloneurus flaccus";"";"";2013;"2013";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Cheiloneurus flaccus";"Cheiloneurus flaccus (Walker, 1847)";"Encyrtidae";"Hymenoptera";"Insecta";"Arthropoda";"GBIF";"Cheiloneurus flaccus (Walker, 1847)";"yes";"";2013;"2013";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Clematostigma maculiceps";"Clematostigma maculiceps (Enderlein, 1903)";"Psocidae";"Psocodea";"Insecta";"Arthropoda";"GBIF";"Clematostigma maculiceps (Enderlein, 1903)";"yes";"";2011;"2011";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Clematostigma maculiceps";"Clematostigma maculiceps (Enderlein, 1903)";"Psocidae";"Psocodea";"Insecta";"Arthropoda";"GBIF";"Clematostigma maculiceps";"";"";2011;"2011";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Crassula natans var. minus";"Crassula natans var. minus (Eckl. et Zeyh.) G.D.Rowley";"Crassulaceae";"Saxifragales";"Magnoliopsida";"Tracheophyta";"GBIF";"Crassula natans var. minus";"";"";2011;"2011";"Ogle et al. 2021";NA;NA
"New Zealand";"Ctenoplusia limbirena";"Ctenoplusia limbirena (Guenee, 1852)";"Noctuidae";"Lepidoptera";"Insecta";"Arthropoda";"GBIF";"Ctenoplusia limbirena (Guenée, 1852)";"yes";"";2011;"2011";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Ctenoplusia limbirena";"Ctenoplusia limbirena (Guenee, 1852)";"Noctuidae";"Lepidoptera";"Insecta";"Arthropoda";"GBIF";"Ctenoplusia limbirena";"";"";2011;"2011";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Dennstaedtia samoensis";"Dennstaedtia samoensis (Brack.) T.Moore";"Dennstaedtiaceae";"Polypodiales";"Polypodiopsida";"Tracheophyta";"TPL";"Dennstaedtia samoensis (Brack.) T.Moore";"yes";"alien";2011;"2011";"Jones et al. (2019)";NA;NA
"New Zealand";"Dennstaedtia samoensis";"Dennstaedtia samoensis (Brack.) T.Moore 1857";"Dennstaedtiaceae";"Polypodiales";"Polypodiopsida";"Tracheophyta";"GBIF";"Dennstaedtia samoensis";"";"";2011;"2011";"Jones et al. (2019)";NA;NA
"New Zealand";"Epilobium hirsutum";"Epilobium hirsutum L. 1753";"Onagraceae";"Myrtales";"Magnoliopsida";"Tracheophyta";"GBIF";"Epilobium hirsutum";"";"";2018;"2018";"Ogle et al. 2021";NA;NA
"New Zealand";"Eukoebelea australiensis";"Eukoebelea australiensis (Ashmead, 1904)";"Agaonidae";"Hymenoptera";"Insecta";"Arthropoda";"GBIF";"Eukoebelea australiensis (Ashmead, 1904)";"yes";"";2013;"2013";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Eukoebelea australiensis";"Eukoebelea australiensis (Ashmead, 1904)";"Agaonidae";"Hymenoptera";"Insecta";"Arthropoda";"GBIF";"Eukoebelea australiensis";"";"";2013;"2013";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Exomias pellucidus";"Exomias pellucidus (Boheman, 1834)";"Curculionidae";"Coleoptera";"Insecta";"Arthropoda";"GBIF";"Exomias pellucidus";"";"";2010;"2010";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Exomias pellucidus";"Exomias pellucidus (Boheman, 1834)";"Curculionidae";"Coleoptera";"Insecta";"Arthropoda";"GBIF";"Exomias pellucidus Jacquelin du val, 1854";"yes";"";2010;"2010";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Hemiodoecus leai";"Hemiodoecus leai China, 1924";"Peloridiidae";"Hemiptera";"Insecta";"Arthropoda";"GBIF";"Hemiodoecus leai";"";"";2011;"2011";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Hemiodoecus leai";"Hemiodoecus leai China, 1924";"Peloridiidae";"Hemiptera";"Insecta";"Arthropoda";"GBIF";"Hemiodoecus leai (China, 1924)";"yes";"";2011;"2011";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Henosepilachna vigintioctopunctata";"Henosepilachna vigintioctopunctata (Fabricius, 1775)";"Coccinellidae";"Coleoptera";"Insecta";"Arthropoda";"GBIF";"Henosepilachna vigintioctopunctata (Fabricius, 1775)";"yes";"";2010;"2010";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Henosepilachna vigintioctopunctata";"Henosepilachna vigintioctopunctata (Fabricius, 1775)";"Coccinellidae";"Coleoptera";"Insecta";"Arthropoda";"GBIF";"Henosepilachna vigintioctopunctata";"";"";2010;"2010";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Hylaeus euxanthus";"Hylaeus euxanthus (Cockerell, 1910)";"Colletidae";"Hymenoptera";"Insecta";"Arthropoda";"GBIF";"Hylaeus euxanthus";"";"";2014;"2014";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Hylaeus euxanthus";"Hylaeus euxanthus (Cockerell, 1910)";"Colletidae";"Hymenoptera";"Insecta";"Arthropoda";"GBIF";"Hylaeus euxanthus";"yes";"";2014;"2014";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Lindorus lophanthae";"Lindorus lophanthae (Blaisdell, 1892)";"Coccinellidae";"Coleoptera";"Insecta";"Arthropoda";"GBIF";"Lindorus lophanthae";"";"";2014;"2014";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Lindorus lophanthae";"Lindorus lophanthae";"Coccinellidae";"Coleoptera";"Insecta";"Arthropoda";"GBIF";"Rhyzobius lopanthae";"yes";"";2014;"2014";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Lobocaecilius monicus";"Lobocaecilius monicus Lee & Thornton, 1967";"Pseudocaeciliidae";"Psocodea";"Insecta";"Arthropoda";"GBIF";"Lobocaecilius monicus";"";"";2011;"2011";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Lobocaecilius monicus";"Lobocaecilius monicus Lee, S.S. & Thornton, 1967";"Pseudocaeciliidae";"Psocodea";"Insecta";"Arthropoda";"GBIF";"Lobocaecilius monicus Lee & Thornton, 1967";"yes";"";2011;"2011";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Neopinnaspis harperi";"Neopinnaspis harperi McKenzie, 1949";"Diaspididae";"Hemiptera";"Insecta";"Arthropoda";"GBIF";"Neopinnaspis harperi";"";"";2012;"2012";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Neopinnaspis harperi";"Neopinnaspis harperi McKenzie, 1949";"Diaspididae";"Hemiptera";"Insecta";"Arthropoda";"GBIF";"Neopinnaspis harperi";"yes";"";2012;"2012";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Nephrolepis exaltata";"Nephrolepis exaltata (L.) Schott 1834";"Nephrolepidaceae";"Polypodiales";"Polypodiopsida";"Tracheophyta";"GBIF";"Nephrolepis exaltata";"";"";2014;"2014";"Jones et al. (2019)";NA;NA
"New Zealand";"Nephrolepis exaltata";"Nephrolepis exaltata (L.) Schott";"Nephrolepidaceae";"Polypodiales";"Polypodiopsida";"Tracheophyta";"TPL";"Nephrolepis exaltata (L.) Schott";"yes";"Invasive";2014;"2014";"Jones et al. (2019)";NA;NA
"New Zealand";"Neurogalesus militis";"Neurogalesus militis Osborn, Forteath & Holloway, 1973";"Diapriidae";"Hymenoptera";"Insecta";"Arthropoda";"GBIF";"Neurogalesus militis";"";"";2012;"2012";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Neurogalesus militis";"Neurogalesus militis Osborn, Forteath & Holloway, 1973";"Diapriidae";"Hymenoptera";"Insecta";"Arthropoda";"GBIF";"Neurogalesus militis Osborn, Forteath & Holloway, 1973";"yes";"";2012;"2012";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Paropsisterna beata";"Paropsisterna beata";"Chrysomelidae";"Coleoptera";"Insecta";"Arthropoda";"GBIF";"Paropsisterna beata";"";"";2012;"2012";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Paropsisterna beata";"Paropsisterna beata";"Chrysomelidae";"Coleoptera";"Insecta";"Arthropoda";"GBIF";"Paropsisterna beata";"yes";"";2012;"2012";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Phellopsylla formicosa";"Phellopsylla formicosa (Froggatt, 1900)";"Aphalaridae";"Hemiptera";"Insecta";"Arthropoda";"GBIF";"Phellopsylla formicosa";"yes";"";2014;"2014";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Phellopsylla formicosa";"Phellopsylla formicosa (Froggatt, 1900)";"Aphalaridae";"Hemiptera";"Insecta";"Arthropoda";"GBIF";"Phellopsylla formicosa";"";"";2014;"2014";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Pieris brassicae";"Pieris brassicae (Linnaeus, 1758)";"Pieridae";"Lepidoptera";"Insecta";"Arthropoda";"GBIF";"Pieris brassicae (Linnaeus, 1758)";"yes";"";2010;"2010";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Pieris brassicae";"Pieris brassicae (Linnaeus, 1758)";"Pieridae";"Lepidoptera";"Insecta";"Arthropoda";"GBIF";"Pieris brassicae";"";"";2010;"2010";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Pinus monticola";"Pinus monticola Douglas ex. Don 2010";"Pinaceae";"Pinales";"Pinopsida";"Tracheophyta";"GBIF";"Pinus monticola";"";"";2016;"2016";"Howell 2019";NA;NA
"New Zealand";"Pinus uncinata";"Pinus uncinata Raymond ex DC. 2010";"Pinaceae";"Pinales";"Pinopsida";"Tracheophyta";"GBIF";"Pinus uncinata";"";"";2015;"2015";"Howell 2019";NA;NA
"New Zealand";"Pteris vittata";"Pteris vittata L.";"Pteridaceae";"Polypodiales";"Polypodiopsida";"Tracheophyta";"TPL";"";"yes";"Fully-naturalised";2010;"2010";"Ogle et al. 2021";NA;NA
"New Zealand";"Pteris vittata";"Pteris vittata L. 1753";"Pteridaceae";"Polypodiales";"Polypodiopsida";"Tracheophyta";"GBIF";"Pteris vittata";"";"";2010;"2010";"Ogle et al. 2021";NA;NA
"New Zealand";"Sapintus argenteofasciatus";"Sapintus argenteofasciatus Telnov, 2003";"Anthicidae";"Coleoptera";"Insecta";"Arthropoda";"GBIF";"Sapintus argenteofasciatus";"";"";2010;"2010";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Sapintus argenteofasciatus";"Sapintus argenteofasciatus Telnov, 2003";"Anthicidae";"Coleoptera";"Insecta";"Arthropoda";"GBIF";"Sapintus argenteofasciatus Telnov, 2003";"yes";"";2010;"2010";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Scutellista caerulea";"Scutellista caerulea (Fonscolombe, 1832)";"Pteromalidae";"Hymenoptera";"Insecta";"Arthropoda";"GBIF";"Scutellista caerulea";"";"";2013;"2013";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Scutellista caerulea";"Scutellista caerulea (Fonscolombe, 1832)";"Pteromalidae";"Hymenoptera";"Insecta";"Arthropoda";"GBIF";"Scutellista caerule (Fonscolombe, 1832)";"yes";"";2013;"2013";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Thaumastocoris peregrinus";"Thaumastocoris peregrinus D.L.Carpintero & Dellap�, 2006";"Thaumastocoridae";"Hemiptera";"Insecta";"Arthropoda";"GBIF";"Thaumastocoris peregrinus";"";"";2012;"2012";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Thaumastocoris peregrinus";"Thaumastocoris peregrinus D.L.Carpintero & Dellapé, 2006";"Thaumastocoridae";"Hemiptera";"Insecta";"Arthropoda";"GBIF";"Thaumastocoris peregrinus Carpintero and Dellapé, 2006";"yes";"";2012;"2012";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Tinocallis ulmiparvifoliae";"Tinocallis ulmiparvifoliae Matsumura, 1919";"Aphididae";"Hemiptera";"Insecta";"Arthropoda";"GBIF";"Tinocallis ulmiparvifoliae";"";"";2013;"2013";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Tinocallis ulmiparvifoliae";"Tinocallis ulmiparvifoliae Matsumura, 1919";"Aphididae";"Hemiptera";"Insecta";"Arthropoda";"GBIF";"Tinocallis ulmiparvifoliae Matsumura 1919";"yes";"";2013;"2013";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
"New Zealand";"Tuberolachnus salignus";"Tuberolachnus salignus (J.F.Gmelin, 1790)";"Aphididae";"Hemiptera";"Insecta";"Arthropoda";"GBIF";"Tuberolachnus salignus (Gmelin, 1790)";"yes";"";2013;"2013";"Edney-Browne E, Brockerhoff EG & Ward DF";NA;NA
